datetime,temp,feelslike,dew,humidity,precip,windgust,windspeed,cloudcover,visibility,uvindex 
2021-05-18T05:00:00,7,7,6.5,96.62,0,,3.9,5.6,18.6,0
2021-05-18T06:00:00,7,6.2,6.6,97.28,0,,5.7,16.7,17.5,0
2021-05-18T07:00:00,7.7,5.7,7.5,99.29,0,,10.6,41.2,19.9,0
2021-05-18T08:00:00,9.1,7.2,8.5,95.99,0,,12.5,79.9,18,1
2021-05-18T09:00:00,11.5,11.5,8.3,80.76,0,,8.7,65.2,17.3,4
2021-05-18T10:00:00,11.7,11.7,8.1,78.6,0,,10.9,71.4,24.1,5
2021-05-18T11:00:00,13.5,13.5,8.3,70.82,0,,13.5,84.5,30.1,6
2021-05-18T12:00:00,15,15,8.3,64.28,0,,15.6,66.7,31.2,5
2021-05-18T13:00:00,15.6,15.6,7.2,57.02,0.001,,12.3,51.2,35,5
2021-05-18T14:00:00,16.1,16.1,6.1,51.28,0,,17.9,40.5,33.1,2
2021-05-18T15:00:00,15.5,15.5,6.9,56.22,0,,15.9,77.5,29.3,3
2021-05-18T16:00:00,14.6,14.6,7.4,61.69,0,48.2,22.8,61.3,33.6,2
2021-05-18T17:00:00,11.6,11.6,9.3,86.25,0,,16,75.4,33.6,1
2021-05-18T18:00:00,13.2,13.2,9.5,78.75,0,,14.4,75.4,32.2,1
2021-05-18T19:00:00,12.8,12.8,9.6,80.87,4.973,,16.9,48.1,34.5,1
2021-05-18T20:00:00,11.1,11.1,9.3,89.19,0,,14.4,69,31.7,0
2021-05-18T21:00:00,11.1,11.1,9.6,90.43,0,,14.6,80,28.1,0
2021-05-18T22:00:00,11,11,9.3,89.26,0,,10.8,51,22.4,0
2021-05-18T23:00:00,10.7,10.7,9.5,92.87,0,,11.1,65,19.9,0
2021-05-19T00:00:00,10.5,10.5,9.1,91.04,0,,11.7,65,17.8,0
2021-05-19T01:00:00,10.6,10.6,9.1,90.43,1.987,,13.6,69.5,19.1,0
2021-05-19T02:00:00,10.5,10.5,8.6,88.05,0,,7.5,83.7,19.5,0
2021-05-19T03:00:00,10,10,8.5,90.43,0,,8.2,89.1,12.1,0
2021-05-19T04:00:00,9.5,9.2,7.6,87.98,0,,5.2,78.9,23.1,0
2021-05-19T05:00:00,9.1,8.4,7.6,90.36,0,,6.4,86.5,20.1,0
2021-05-19T06:00:00,9.1,8.3,7.8,91.59,0,,6.9,86.3,19.7,0
2021-05-19T07:00:00,9.1,7.8,8.1,93.48,0.013,,8.8,84.5,16.4,0
2021-05-19T08:00:00,9.6,8.1,8.8,94.74,0,,10.6,77.9,12.5,1
2021-05-19T09:00:00,10.1,10.1,8.8,91.62,0,,12.9,62,17,1
2021-05-19T10:00:00,12.1,12.1,8.5,78.66,0,,16,61.4,25.8,3
2021-05-19T11:00:00,14.5,14.5,7.7,63.31,0,,14.4,31.7,33.1,6
2021-05-19T12:00:00,16,16,6.6,53.7,0,,18.7,50.4,33.4,6
2021-05-19T13:00:00,16.1,16.1,5.7,49.81,0.997,,17.1,55.8,30.7,3
2021-05-19T14:00:00,17.1,17.1,4.2,42.13,0,,15.6,28.9,34.1,3
2021-05-19T15:00:00,16.6,16.6,3.2,40.51,0,,14.1,35.6,31.7,2
2021-05-19T16:00:00,16.5,16.5,2.7,39.4,0,,18.4,67.2,35,2
2021-05-19T17:00:00,15.5,15.5,4.9,48.94,0,,17.7,75.5,34.8,1
2021-05-19T18:00:00,14.6,14.6,3.9,48.36,0,,16.9,90,29.1,1
2021-05-19T19:00:00,14,14,3.9,50.31,0,48.2,11.3,38.1,38,1
2021-05-19T20:00:00,13.1,13.1,4.7,56.71,0,,7.9,31.8,38.9,1
2021-05-19T21:00:00,11.6,11.6,5.3,65.26,0,,9.5,5.6,38.9,0
2021-05-19T22:00:00,10,10,5.3,72.59,0,,7.3,16.7,37.2,0
2021-05-19T23:00:00,10,10,6,76.2,0,,6.8,33.5,37.2,0
2021-05-20T00:00:00,9.6,8.6,5.2,73.59,0,,8.2,5,38.9,0
2021-05-20T01:00:00,9,8.2,5.8,80.4,0,,6.9,5,32.6,0
2021-05-20T02:00:00,8.5,7.9,6.3,86.06,0,,5.8,0,31.5,0
2021-05-20T03:00:00,8.1,8.1,6.3,88.44,0,,3.5,50.4,29.7,0
2021-05-20T04:00:00,7.6,6.8,6.3,91.5,0,,6,24.5,25.6,0
2021-05-20T05:00:00,7.1,6.3,5.8,91.46,0,,5.5,36.8,23.1,0
2021-05-20T06:00:00,8.1,8.1,6.6,90.29,0,,3.8,46.9,28.6,0
2021-05-20T07:00:00,9.1,8.5,6.8,85.56,0,,6,56.5,28.2,1
2021-05-20T08:00:00,10.1,10.1,6.2,76.28,0,,11.2,65.9,30.1,1
2021-05-20T09:00:00,11,11,7.4,78,0,,15.6,65,27.4,1
2021-05-20T10:00:00,12.5,12.5,8.1,74.6,0,,22.4,81.5,28.3,2
2021-05-20T11:00:00,12.5,12.5,7.2,69.69,0,,24.7,80.6,23.6,2
2021-05-20T12:00:00,13.1,13.1,7.6,68.85,0,50,28.2,87.2,24.9,2
2021-05-20T13:00:00,13.1,13.1,7.1,66.99,0,52.5,32.7,79.8,28.1,2
2021-05-20T14:00:00,13.6,13.6,6.6,62.66,0,57,34.3,90,25.1,2
2021-05-20T15:00:00,14,14,6.7,61.08,0,60.3,33.5,92.8,29.6,2
2021-05-20T16:00:00,14,14,7.1,62.8,0,61.5,36.6,95.4,22.8,1
2021-05-20T17:00:00,12.1,12.1,9.8,86.4,0,58.3,30.6,87.8,16.9,1
2021-05-20T18:00:00,12.7,12.7,10.8,88.71,0,52.3,31.6,77.8,16.9,1
2021-05-20T19:00:00,13.1,13.1,9.3,77.72,0.597,60.8,35.8,80.6,17.3,0
2021-05-20T20:00:00,13,13,8.6,74.63,0,64.8,33.6,75.2,14.3,0
2021-05-20T21:00:00,12.6,12.6,7.4,70.17,0,57.9,33.5,69.5,13.3,0
2021-05-20T22:00:00,12.5,12.5,7.2,69.69,0,57.6,31.7,80.6,12.2,0
2021-05-20T23:00:00,12.1,12.1,7.4,72.54,0,60,32.3,78.8,11.4,0
2021-05-21T00:00:00,11.5,11.5,7,73.9,0,52.3,31.2,81,13.2,0
2021-05-21T01:00:00,12,12,6.4,68.18,0.2,58.9,34.3,77.1,14.5,0
2021-05-21T02:00:00,11.6,11.6,6.6,71.43,0,57.5,36.4,86.3,13.9,0
2021-05-21T03:00:00,11.6,11.6,6.8,72.42,0,59,31.3,81.5,14.5,0
2021-05-21T04:00:00,11.5,11.5,6.8,72.9,0,58.3,31.2,77.1,13.2,0
2021-05-21T05:00:00,11.6,11.6,6.6,70.98,0,56.3,31,76.1,12.5,0
2021-05-21T06:00:00,11,11,7,76.38,0,54.5,32.2,87.2,17.4,0
2021-05-21T07:00:00,11.5,11.5,7,73.91,0.002,55.9,33,77.8,15.1,1
2021-05-21T08:00:00,12,12,7.6,74.49,0,58,36.4,89.1,15.1,1
2021-05-21T09:00:00,12.6,12.6,6.4,65.54,0,67.3,40.5,78.7,17.4,2
2021-05-21T10:00:00,13,13,6.3,63.85,0,65.5,40.4,83.4,19.3,2
2021-05-21T11:00:00,12.6,12.6,6.3,65.51,0,69,39.4,96.3,19,1
2021-05-21T12:00:00,13.1,13.1,6.8,65.62,0,69.2,38.9,95.4,16.8,1
2021-05-21T13:00:00,11.6,11.6,8.3,80.18,0.4,68.4,40.5,93.5,13.1,2
2021-05-21T14:00:00,11.8,11.8,9.1,83.53,0,66.9,36.2,93.5,11.6,2
2021-05-21T15:00:00,12,12,8.6,79.72,0,67,37.5,90.7,13.4,2
2021-05-21T16:00:00,12.1,12.1,8.3,77.6,0,60.1,37.2,80.6,11,1
2021-05-21T17:00:00,12.5,12.5,8,74.1,0,70.4,36.3,87.2,13.1,1
2021-05-21T18:00:00,11.5,11.5,8.5,81.84,0,64.3,35.1,86.3,10.3,1
2021-05-21T19:00:00,11.1,11.1,8.6,84.6,0.004,56.4,32.5,87.2,15.8,0
2021-05-21T20:00:00,11.1,11.1,8.5,84.02,0,55.4,30.6,87.2,17.3,0
2021-05-21T21:00:00,11.1,11.1,7.8,80.15,0,48.2,28.6,83.4,17.8,0
2021-05-21T22:00:00,11.1,11.1,7.6,79.08,0,48.2,26.8,69.4,15.4,0
2021-05-21T23:00:00,10.6,10.6,7.8,82.86,0,,25.8,75.2,20.5,0
2021-05-22T00:00:00,10.6,10.6,7.8,82.86,0,,24.6,89.1,14.7,0
2021-05-22T01:00:00,10,10,8.1,88,0.801,,24,87.2,11.8,0
2021-05-22T02:00:00,9.6,6.8,8.5,92.85,0,,21.8,88.4,11.4,0
2021-05-22T03:00:00,9.6,6.9,8.8,94.74,0,,21,93.7,17.4,0
2021-05-22T04:00:00,9.6,7,9.1,96.68,0,,19.9,95.4,20.4,0
2021-05-22T05:00:00,10,10,9.3,95.41,0,,19,92.8,10.9,0
2021-05-22T06:00:00,9.6,7.2,8.6,93.48,0,,17.3,83.7,18.2,0
2021-05-22T07:00:00,9.5,7.3,8.1,90.97,4.383,,15.4,87.2,31.7,0
2021-05-22T08:00:00,9.6,7.4,7.8,88.53,0,,15.5,91.9,34,1
2021-05-22T09:00:00,10.6,10.6,7.6,81.73,0,,12.1,91.9,30.7,2
2021-05-22T10:00:00,10.5,10.5,7.1,78.99,0,,13.8,92.8,29.1,1
2021-05-22T11:00:00,10.2,10.2,7.6,84.46,0,,13.1,91.9,34.5,1
2021-05-22T12:00:00,11.1,11.1,7.3,77.44,0,,13.4,84.3,35,2
2021-05-22T13:00:00,11.6,11.6,6.4,69.97,0,,12.8,83.4,35.4,2
2021-05-22T14:00:00,12.1,12.1,6.5,68.63,0,,12,87.2,32.6,2
2021-05-22T15:00:00,14,14,6.2,59,0,,11.8,59.9,33.6,4
2021-05-22T16:00:00,13.1,13.1,6.1,62.13,0,,10.3,75.8,35.4,2
2021-05-22T17:00:00,12.1,12.1,7.8,75,0,,14.3,71.7,35.4,2
2021-05-22T18:00:00,13.6,13.6,6.8,63.52,0,,13.4,70.6,35,1
2021-05-22T19:00:00,13,13,6.7,65.17,1.99,,11.6,54.4,35.4,1
2021-05-22T20:00:00,12.5,12.5,5.7,62.93,0,63,9.2,65.6,32.6,1
2021-05-22T21:00:00,9.2,7.9,7.3,88.45,0,,8.6,62.3,34,0
2021-05-22T22:00:00,8.1,7.1,6.8,92.08,0,,6.6,61.5,35,0
2021-05-22T23:00:00,8,7,7.3,95.29,0,,6.8,14.5,30.2,0
2021-05-23T00:00:00,8,6.4,7.3,95.28,0,,9.4,38,29.8,0
2021-05-23T01:00:00,7.1,5.4,5.8,91.39,0.996,,9.1,27,31.9,0
2021-05-23T02:00:00,7,4.7,5.3,88.9,0,,12.4,29.6,34.1,0
2021-05-23T03:00:00,6.6,4.2,4.6,87.02,0,,12.2,42.3,34.1,0
2021-05-23T04:00:00,5.6,3.6,3.8,88.17,0,,9.4,15.7,33.1,0
2021-05-23T05:00:00,5.5,3.7,3.6,87.59,0,,8.5,24.5,27.8,0
2021-05-23T06:00:00,5.6,4.5,4.1,90.08,0,,6.1,55.5,26.3,0
2021-05-23T07:00:00,6.6,4.7,4.4,85.27,0,,9.5,34.5,25.4,1
2021-05-23T08:00:00,9,6.8,5,76.06,0,,14.4,30.5,28.6,1
2021-05-23T09:00:00,10.6,10.6,3.4,60.7,0,,19.3,48.9,31.7,3
2021-05-23T10:00:00,11.1,11.1,4.7,64.29,0,,19,84.1,30.3,3
2021-05-23T11:00:00,12.6,12.6,4.7,58.29,0,,21.3,82.3,16.3,4
2021-05-23T12:00:00,12.6,12.6,6.6,66.48,0,38.9,18.6,82.3,30.8,4
2021-05-23T13:00:00,12.6,12.6,6.4,65.56,0.005,50,24,66.6,11.4,4
2021-05-23T14:00:00,12.6,12.6,7,68.75,0,48.2,29.3,66.7,25.9,2
2021-05-23T15:00:00,12.6,12.6,7.8,72.57,0,55.4,25.8,88,31,2
2021-05-23T16:00:00,13,13,5.2,58.77,0,46.4,25.6,76.9,30,2
2021-05-23T17:00:00,13.1,13.1,4.9,57.2,0,50,28.3,79.6,30.1,2
2021-05-23T18:00:00,13.1,13.1,6.4,63.45,0,48.2,24.4,84.1,17.6,1
2021-05-23T19:00:00,12.5,12.5,6.9,68.28,0.595,50,28.7,93.5,22.5,1
2021-05-23T20:00:00,12.1,12.1,7.4,72.58,0,53.6,23.3,90.7,11.1,0
2021-05-23T21:00:00,11.1,11.1,8.6,84.64,0,,24.3,89.8,11,0
2021-05-23T22:00:00,10.6,10.6,8.8,88.67,0,47.5,26.1,75.8,8.9,0
2021-05-23T23:00:00,10.6,10.6,9.1,90.48,0,61.2,27.1,86.6,7.2,0
2021-05-24T00:00:00,10.6,10.6,9.1,90.48,0,48.2,22.1,63.9,8,0
2021-05-24T01:00:00,9.6,7.2,8.1,90.39,3.047,,17.1,77.9,12.8,0
2021-05-24T02:00:00,9.5,7.3,8.3,92.23,0,,15.2,88.8,26.5,0
2021-05-24T03:00:00,8.5,6.7,7.3,92.18,0,,11.3,70.5,33,0
2021-05-24T04:00:00,8.1,6.7,7.1,93.42,0,,8.7,51,27.5,0
2021-05-24T05:00:00,7.6,5.8,7,95.98,0,,10.2,33,17.7,0
2021-05-24T06:00:00,7.6,5.9,7,95.99,0,,9.7,48.5,16.9,0
2021-05-24T07:00:00,8.6,6.9,7.8,94.72,0,,10.9,7.2,19.9,0
2021-05-24T08:00:00,11,11,8.8,86.34,0,,14.7,39,20.5,1
2021-05-24T09:00:00,12.1,12.1,7.4,72.53,0,,18.8,58.3,24.2,3
2021-05-24T10:00:00,13,13,7.3,68.42,0,46.4,18,51.6,20.4,4
2021-05-24T11:00:00,12.1,12.1,7.5,73.47,0,,23.5,82.8,29.9,4
2021-05-24T12:00:00,10.2,10.2,5.4,72.16,0,,21.3,63.7,21.5,2
2021-05-24T13:00:00,10.6,10.6,8,83.91,2.989,,21.1,81.5,19.5,3
2021-05-24T14:00:00,10.6,10.6,7.8,83.34,0,,15.4,43.7,27.4,3
2021-05-24T15:00:00,13.5,13.5,6.8,63.97,0,38.9,22.5,68.8,25.4,3
2021-05-24T16:00:00,10.5,10.5,7.3,80.59,0,51.8,9.9,54.8,19.2,1
2021-05-24T17:00:00,12.6,12.6,8.3,75.06,0,,9.9,73.3,31.6,2
2021-05-24T18:00:00,12.6,12.6,4.7,58.33,0,,13.2,73.4,35.4,1
2021-05-24T19:00:00,11.5,11.5,6.7,71.97,0.027,,14.1,87.2,16.8,0
2021-05-24T20:00:00,10.1,10.1,7.3,82.79,0,,12.3,90.7,19.2,0
2021-05-24T21:00:00,8.6,7.1,7.1,90.28,0,,9.9,82.8,23.2,0
2021-05-24T22:00:00,8.6,6.5,7.6,93.43,0,,13.1,87.2,20.5,0
2021-05-24T23:00:00,9,6.9,8.1,94.06,0,,13.7,69.5,35.4,0
2021-05-25T00:00:00,9,6.9,7.6,90.95,0,,13.8,62.2,31.9,0
2021-05-25T01:00:00,8.6,6,7.3,91.53,3.984,,17.2,51.9,35.4,0
2021-05-25T02:00:00,7.5,4.9,6.1,90.83,0,,15.1,2.5,38.9,0
2021-05-25T03:00:00,7.5,4.8,5.6,87.77,0,,15.8,22.3,36.7,0
2021-05-25T04:00:00,7,4.1,5.6,90.78,0,,16.3,48.1,36.3,0
2021-05-25T05:00:00,7.1,4.2,5.8,91.42,0,,16.7,49.4,33.1,0
2021-05-25T06:00:00,8,5.2,6.3,89.02,0,,17.2,65,30.9,0
2021-05-25T07:00:00,8.5,6,6.3,86.07,0,,16.1,50,30.6,1
2021-05-25T08:00:00,9.5,7.2,6.7,82.17,0,,16.6,62.3,31.7,1
2021-05-25T09:00:00,10.6,10.6,7.3,80.06,0,,19.8,65,29.9,1
2021-05-25T10:00:00,11.6,11.6,7.6,76.45,0,,21.5,75.3,35,1
2021-05-25T11:00:00,12,12,6.1,66.76,0,,20.7,87.2,31.9,1
2021-05-25T12:00:00,12.1,12.1,6.8,70.05,0,,19.6,70.4,27.1,1
2021-05-25T13:00:00,13.1,13.1,5.7,60.41,0,,20.7,90,34.8,2
2021-05-25T14:00:00,14.1,14.1,4.1,50.67,0,,18.9,61.5,35.3,2
2021-05-25T15:00:00,14.1,14.1,4.1,50.97,0,,24.7,61.5,36.7,2
2021-05-25T16:00:00,14.6,14.6,3.9,48.35,0,,23.6,65.3,32.5,2
2021-05-25T17:00:00,16.1,16.1,4.6,46.15,0,,23.8,79.1,35.8,2
2021-05-25T18:00:00,13.6,13.6,6.1,60.14,0,46.4,21,54.5,35.3,1
2021-05-25T19:00:00,13.6,13.6,7,64.44,0.002,,24.2,62,32.6,1
2021-05-25T20:00:00,12.1,12.1,7.8,75.04,0,,19.8,72.5,30.8,0
2021-05-25T21:00:00,11.1,11.1,7.3,77.47,0,,16.5,48.4,32.8,0
2021-05-25T22:00:00,11,11,7.5,79.08,0,,8.1,57.4,28.1,0
2021-05-25T23:00:00,9.6,8.6,7.3,85.61,0,,7.8,57.5,17.7,0
2021-05-26T00:00:00,9.1,8.5,7.1,87.34,0,,5.8,51.9,25.3,0
2021-05-26T01:00:00,7.6,7.6,6.5,92.76,0,3.6,4.4,28.5,13.2,0
2021-05-26T02:00:00,7.5,6.2,6.6,94.03,0,,7.7,37.4,9.7,0
2021-05-26T03:00:00,7,5.6,6.3,95.3,0,,8,2.5,13.3,0
2021-05-26T04:00:00,7,5.4,6,93.36,0,,8.7,0,21.8,0
2021-05-26T05:00:00,6.6,4.7,5.3,91.41,0,,9.6,0,25.1,0
2021-05-26T06:00:00,6.5,4.4,5.3,92.03,0,,10.6,5.6,28.6,0
2021-05-26T07:00:00,8,5.9,5.9,86.03,0,,12.5,84.6,33.5,0
2021-05-26T08:00:00,9.5,7.4,6.7,82.16,0,,14.6,89.1,33.3,1
2021-05-26T09:00:00,10.1,10.1,6.7,78.9,0,,12.8,90.8,30.4,1
2021-05-26T10:00:00,11.1,11.1,6.9,74.85,0,,14.6,87.2,33.5,2
2021-05-26T11:00:00,12.6,12.6,6.6,66.43,0,,16.4,76,31.5,3
2021-05-26T12:00:00,13.1,13.1,6.8,65.61,0,,18,86.5,33.7,5
2021-05-26T13:00:00,15.1,15.1,6.6,56.88,0.397,,15,76.8,31.2,5
2021-05-26T14:00:00,15.1,15.1,5.2,51.6,0,,18.1,56.3,33.1,4
2021-05-26T15:00:00,16.1,16.1,4.7,46.45,0,,18.2,47.2,32.6,3
2021-05-26T16:00:00,15.6,15.6,4.2,46.31,0,,18.6,49.2,30.4,1
2021-05-26T17:00:00,15.1,15.1,6.3,55.69,0,,15.6,61.4,36.7,1
2021-05-26T18:00:00,14.6,14.6,6.1,56.35,0,,15.4,76.2,35.7,1
2021-05-26T19:00:00,14.6,14.6,6.6,58.73,0,,13.9,65.2,37.2,1
2021-05-26T20:00:00,14,14,6.9,61.9,0,,10.6,68.8,37.2,0
2021-05-26T21:00:00,13.1,13.1,7.8,70.25,0,,8.5,65.3,37.2,0
2021-05-26T22:00:00,13,13,8,71.69,0,,5.1,65.3,33.7,0
2021-05-26T23:00:00,12.5,12.5,8.1,74.59,0,,3.9,68.8,31.9,0
2021-05-27T00:00:00,12.1,12.1,8.1,76.59,0,,5.1,72.3,30.5,0
2021-05-27T01:00:00,10,10,7.4,83.34,0,,5.8,37,28,0
2021-05-27T02:00:00,9.1,8.7,7.6,90.32,0,,5.2,9.8,24.8,0
2021-05-27T03:00:00,8.6,8.6,7.6,93.43,0,,3.7,0,15.8,0
2021-05-27T04:00:00,8.1,8.1,7.5,95.99,0,,3.8,0,15.9,0
2021-05-27T05:00:00,7.6,7.6,7.1,96.63,0,,3.8,0,13.1,0
2021-05-27T06:00:00,8,7.6,7.5,96.63,0,,4.9,0,15.1,0
2021-05-27T07:00:00,9.5,9.5,8.8,95.37,0,,2.8,5.6,21.2,0
2021-05-27T08:00:00,12.5,12.5,8.5,76.62,0,,6,5.6,25.8,1
2021-05-27T09:00:00,15.1,15.1,8.3,63.86,0,,7.2,5.6,35,4
2021-05-27T10:00:00,16.5,16.5,6.7,52.05,0,,7.4,6.1,29.4,6
2021-05-27T11:00:00,16.6,16.6,6.4,50.64,0,,7.9,12.4,34.5,7
2021-05-27T12:00:00,19,19,7.8,48.22,0,,7.7,60.3,35,5
2021-05-27T13:00:00,19.5,19.5,6.4,42.22,0,,9.1,61.2,32.6,4
2021-05-27T14:00:00,20.1,20.1,4.6,35.93,0,,6.6,47.5,34,4
2021-05-27T15:00:00,19,19,5.9,42.05,0,,6,63.5,28.4,2
2021-05-27T16:00:00,19.1,19.1,6.4,43.26,0,,7.3,60.8,29.3,1
2021-05-27T17:00:00,19.5,19.5,5.4,39.41,0,,7.6,64.4,35.4,1
2021-05-27T18:00:00,18.5,18.5,8.1,50.74,0,,8,60.6,35.3,1
2021-05-27T19:00:00,18.1,18.1,8.8,54.88,0,,6.4,55.6,35.8,1
2021-05-27T20:00:00,16.7,16.7,9.3,62,0,,12.3,50.2,35.4,1
2021-05-27T21:00:00,15.6,15.6,9.6,67.44,0,,11,49.4,31.9,0
2021-05-27T22:00:00,14.6,14.6,10.1,74.33,0,,9.3,70.6,28.4,0
2021-05-27T23:00:00,13.5,13.5,10,79.31,0,,5,14.7,28.4,0
2021-05-28T00:00:00,12.5,12.5,10,84.67,0,,3.6,31.1,26.6,0
2021-05-28T01:00:00,12,12,10.1,88.09,0,,6.9,53,23.1,0
2021-05-28T02:00:00,11.5,11.5,9.1,85.2,0,,6.6,55.2,13.5,0
2021-05-28T03:00:00,11.1,11.1,8.6,84.62,0,,6.7,66.6,9.9,0
2021-05-28T04:00:00,10.6,10.6,8.5,86.86,0,,6.1,58.2,14.8,0
2021-05-28T05:00:00,10.1,10.1,8.1,87.4,0,,5.6,72.3,14.7,0
2021-05-28T06:00:00,10.5,10.5,8.5,87.44,0,,5.1,72.3,12.8,0
2021-05-28T07:00:00,12,12,9.1,82.47,0,,5.7,68.8,17.4,1
2021-05-28T08:00:00,13.5,13.5,9.3,75.79,0,,6.4,65.9,14.6,1
2021-05-28T09:00:00,15.6,15.6,9.9,68.43,0,,7.9,43.4,19.3,4
2021-05-28T10:00:00,17.1,17.1,8.2,55.51,0,,5.6,50.9,22.9,5
2021-05-28T11:00:00,18.5,18.5,7.4,48.14,0,,5.2,63,22.8,7
2021-05-28T12:00:00,19,19,9,52.3,0,,7.4,64,22.6,7
2021-05-28T13:00:00,19.1,19.1,8.8,51.28,0,,6.1,65.6,30.6,6
2021-05-28T14:00:00,19.1,19.1,8.4,49.6,0,,6,71.2,28.2,3
2021-05-28T15:00:00,19.5,19.5,9.1,50.73,0,,5.9,82.4,28.7,2
2021-05-28T16:00:00,17.7,17.7,10.1,61.44,0,,10.4,90.7,29.1,2
2021-05-28T17:00:00,17,17,11.8,71.45,0,,6.9,85,24.2,2
2021-05-28T18:00:00,16.1,16.1,11.1,72.69,0,,7.9,79.6,27.8,1
2021-05-28T19:00:00,15.2,15.2,11.4,78,0.598,,8.2,59.2,25.1,0
2021-05-28T20:00:00,15.7,15.7,9.4,66.19,0,,6.6,71.4,28.3,0
2021-05-28T21:00:00,15.5,15.5,7.9,60.26,0,,5.5,92.8,26.7,0
2021-05-28T22:00:00,15,15,8.2,63.46,0,,7.7,71.4,27.3,0
2021-05-28T23:00:00,14.1,14.1,8.7,69.52,0,,5.5,72.3,21.1,0
2021-05-29T00:00:00,14,14,8.2,67.68,0,,6.6,72.3,16.6,0
2021-05-29T01:00:00,13.5,13.5,8.4,70.84,0,,6.1,72.3,18.5,0
2021-05-29T02:00:00,13.5,13.5,8.2,69.89,0,,4.6,71.4,25.5,0
2021-05-29T03:00:00,13.1,13.1,8.3,72.7,0,,6.1,68.8,24.4,0
2021-05-29T04:00:00,12.6,12.6,8.6,76.61,0,,6.3,69.5,27.4,0
2021-05-29T05:00:00,12.6,12.6,8.6,76.64,0,,6.8,72.3,18.4,0
2021-05-29T06:00:00,12.6,12.6,8.6,76.65,0,,4.4,72.3,17.5,0
2021-05-29T07:00:00,13.1,13.1,9.1,76.73,0,,6.6,68.8,17.7,1
2021-05-29T08:00:00,14.1,14.1,9.2,71.92,0,,10,65,21.2,2
2021-05-29T09:00:00,15.1,15.1,9.2,67.42,0,,11.1,67.9,18.2,3
2021-05-29T10:00:00,17.1,17.1,10,63.03,0,,11.5,68.8,20.2,5
2021-05-29T11:00:00,17.6,17.6,7.9,52.68,0,,11.3,65.2,23,5
2021-05-29T12:00:00,19.1,19.1,10.1,55.94,0,,12.6,62.5,28,5
2021-05-29T13:00:00,19.6,19.6,9.8,53.15,0,,12.3,45.2,24.3,4
2021-05-29T14:00:00,20,20,9.3,50.14,0,,15.5,40.7,24.9,4
2021-05-29T15:00:00,21,21,9.8,48.74,0,,15.4,47.3,29.8,1
2021-05-29T16:00:00,20.1,20.1,9,48.83,0,,17.1,32,26.3,3
2021-05-29T17:00:00,20.1,20.1,8.5,47.23,0,,17.3,8.7,25.5,1
2021-05-29T18:00:00,20,20,8.8,48.48,0,,18.9,5.6,24.9,0
2021-05-29T19:00:00,18.6,18.6,7.6,48.75,0,,15.7,5.6,30.1,1
2021-05-29T20:00:00,17.1,17.1,7,51.43,0,,16.6,5.6,30,1
2021-05-29T21:00:00,16,16,6.8,54.39,0,,12.9,5.6,30.5,0
2021-05-29T22:00:00,14.1,14.1,7.8,65.8,0,,8.7,0,31.9,0
2021-05-29T23:00:00,13.5,13.5,8.3,70.81,0,,9.1,0,31.9,0
2021-05-30T00:00:00,12.1,12.1,7.6,74,0,,8.8,0,25.5,0
2021-05-30T01:00:00,11.1,11.1,8.3,82.89,0,,9.5,0,17.6,0
2021-05-30T02:00:00,10.8,10.8,8.6,86.3,0,,7,40.4,11.1,0
2021-05-30T03:00:00,10.1,10.1,8.3,88.61,0,,8.4,50.4,9.2,0
2021-05-30T04:00:00,9.6,8.5,8.1,89.8,0,,8.4,50.4,7.5,0
2021-05-30T05:00:00,10,10,8.1,88.02,0,,11.7,79.7,6.8,0
2021-05-30T06:00:00,10.1,10.1,8.6,90.43,0,,13.7,100,10.4,0
2021-05-30T07:00:00,9.6,8.1,8,89.77,0,,11,96.5,10.9,0
2021-05-30T08:00:00,10,10,7.5,84.52,0,,11.8,96.5,21.7,1
2021-05-30T09:00:00,10.6,10.6,7.2,79.01,0,,12.3,95.6,16.3,1
2021-05-30T10:00:00,11.1,11.1,8,81.2,0,,13.6,96.5,17.5,1
2021-05-30T11:00:00,12.1,12.1,8.3,77.59,0,,12.8,89.3,17.1,3
2021-05-30T12:00:00,15,15,9.8,71.12,0,,11.3,79.5,15.1,7
2021-05-30T13:00:00,17.1,17.1,8.9,58.19,0,,11.8,30.7,25.9,9
2021-05-30T14:00:00,18.6,18.6,8.7,52.23,0,,13.6,5.6,22.1,5
2021-05-30T15:00:00,20,20,8.4,46.91,0,,13.2,5.6,28.1,3
2021-05-30T16:00:00,19.1,19.1,9.6,54.41,0,,14.7,16.7,27.7,3
2021-05-30T17:00:00,18.2,18.2,10.6,61.48,0,,15,16.7,24.2,1
2021-05-30T18:00:00,17.2,17.2,9.4,60.11,0,,16.5,16.7,25.9,0
2021-05-30T19:00:00,16.1,16.1,9.6,65.33,0,,17.9,16.7,20.8,1
2021-05-30T20:00:00,14.1,14.1,9,71.84,0,,16.8,5.6,16.7,1
2021-05-30T21:00:00,12.1,12.1,8.2,76.57,0,,15.3,22.5,16.4,0
2021-05-30T22:00:00,11.5,11.5,7.8,78.06,0,,13.9,18.4,15.2,0
2021-05-30T23:00:00,11.1,11.1,8.3,82.91,0,,12,5.6,13.2,0
2021-05-31T00:00:00,11.1,11.1,8.8,85.76,0,,9.2,45.4,10.1,0
2021-05-31T01:00:00,11.1,11.1,9.1,87.52,0,,7.1,45,7.7,0
